# IncludedObjects
# Cgfs: 24, Materials: 23, Palettes: 1, Placements: 89

[CGFs]
      0: objects/buildingsets/human/shop/alpha/shippart/dumpersdepot/prop/prop_crate_dumper_cluster_03.cgf
      1: objects/buildingsets/human/lowtech/prop/interactive/console/crate_pirate_1_closed_a.cgf
      2: objects/buildingsets/human/lowtech/prop/interactive/console/crate_pirate_cluster_02.cgf
      3: objects/buildingsets/human/shop/alpha/shippart/dumpersdepot/prop/prop_crate_dumper_pallet_a.cgf
      4: objects/buildingsets/human/shop/alpha/shippart/dumpersdepot/prop/prop_crate_dumper_cluster_02.cgf
      5: objects/buildingsets/human/hightech/alpha/ext/landingpad/ext_landingpad_decal_landingzone_a.cgf
      6: objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_corner_2m_a.cgf
      7: objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_2m_a.cgf
      8: objects/buildingsets/human/lowtech/bravo/int/decal/roomsm_b_signage_ext_floor_dec_c.cgf
      9: objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_4m_a.cgf
     10: objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_corner_out_1m_a.cgf
     11: objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_2m_d.cgf
     12: objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_05m_a.cgf
     13: objects/buildingsets/human/lowtech/bravo/ext/pipe/ext_pipe_corner_02x02x02_a.cgf
     14: objects/buildingsets/human/lowtech/prop/light/light_ceiling_bracket_2_b.cgf
     15: objects/buildingsets/human/lowtech/prop/light/light_hung_4_box_fs_a.cgf
     16: objects/buildingsets/human/lowtech/prop/light/light_hung_4_box_a.cgf
     17: objects/buildingsets/human/lowtech/bravo/ext/pipe/addon/ext_pipe_addon_04x02x02_c.cgf
     18: objects/buildingsets/human/lowtech/bravo/int/theatresofwar/decal_hathor_number_2.cgf
     19: objects/buildingsets/human/lowtech/bravo/int/theatresofwar/decal_hathor_letter_y.cgf
     20: objects/buildingsets/human/lowtech/bravo/int/theatresofwar/decal_hathor_number_1.cgf
     21: objects/buildingsets/human/lowtech/bravo/int/theatresofwar/decal_hathor_number_0.cgf
     22: objects/buildingsets/human/lowtech/bravo/int/theatresofwar/decal_hathor_letter_a.cgf
     23: objects/buildingsets/human/lowtech/bravo/int/theatresofwar/decal_hathor_letter_b.cgf

[Materials]
      0: materials/decals/weathered/gloss_wear_dark_c
      1: materials/decals/sand/fs_sand_square_a
      2: materials/decals/weathered/gloss_wear_light_a
      3: materials/decals/weathered/fs_weatheredmoss_big_a
      4: materials/decals/puddles/puddle_water_f
      5: materials/decals/weathered/fs_oil_dirt
      6: materials/decals/puddles/puddle_water_c
      7: materials/decals/weathered/gloss_wear_light_c
      8: materials/decals/streaks/fs_dirst_streak001a
      9: materials/decals/weathered/gloss_wear_dark_b
     10: objects/buildingsets/human/brand/outlaws/outlaw_skull_logo_yellow
     11: materials/decals/weathered/fs_grime_lge_a
     12: objects/buildingsets/human/brand/outlaws/outlaw_guns_logo_red
     13: materials/decals/sand/fs_sand_square_c
     14: materials/decals/weathered/gloss_wear_dark_a
     15: objects/buildingsets/human/brand/outlaws/outlaw_maskstar_logo_red
     16: objects/buildingsets/human/brand/outlaws/outlaw_05_logo_yellow
     17: objects/buildingsets/human/lowtech/bravo/int/lowtechbravo_int_decal_hathor_white
     18: objects/buildingsets/human/lowtech/bravo/ext/lowtech_bravo_ext_a_chemline
     19: objects/buildingsets/human/brand/outlaws/outlaw_paint_decal_black_04
     20: objects/buildingsets/human/brand/outlaws/outlaw_mask_logo_white
     21: objects/buildingsets/human/brand/outlaws/outlaw_starstripe_logo_black
     22: objects/buildingsets/human/brand/outlaws/outlaw_paint_decal_red_01

[Palettes]
      0: Libs/Foundry/Records/TintPalettes/default

[Placements]
  #0 objects/buildingsets/human/shop/alpha/shippart/dumpersdepot/prop/prop_crate_dumper_cluster_03.cgf
    [1.0199985975994976, 0.54234335489925978, 0, 47.576387999999952]
  #14 objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_4m_a.cgf
    [-1, 0, 0, 14.874862000000121]
    [0, -1, 0, 29.749543000000017]
    [0, 0, 1, 3.5099999999999998]
  #15 objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_4m_a.cgf
    [-1, 0, 0, 36.874859999999899]
    [0, -1, 0, 35.99953000000005]
    [0, 0, 1, 3.0100150000000001]
  #16 objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_corner_2m_a.cgf
    [-1, 0, 0, 16.874862000000121]
    [0, -1, 0, 23.499541000000022]
    [0, 0, 1, 3.5099999999999998]
  #17 objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_4m_a.cgf
    [-1, 0, 0, 14.874862000000121]
    [0, -1, 0, -4.2504569999999831]
    [0, 0, 1, 3.5099999999999998]
  #18 objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_corner_out_1m_a.cgf
    [-6.4012100026111661E-07, -1.0000004267473106, 0, 13.874852999999803]
    [1.0000004267473106, -6.4012100026111661E-07, 0, 13.624545000000012]
    [0, 0, 1.0000004267475153, 3.0099999999999998]
  #19 objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_4m_a.cgf
    [-6.4012100026111661E-07, -1.0000004267473106, 0, 5.874862000000121]
    [1.0000004267473106, -6.4012100026111661E-07, 0, 47.374543000000017]
    [0, 0, 1.0000004267475153, 3.0099999999999998]
  #20 objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_2m_d.cgf
    [-6.4012100026111661E-07, -1.0000004267473106, 0, 45.874851999999919]
    [1.0000004267473106, -6.4012100026111661E-07, 0, 24.749546000000009]
    [0, 0, 1.0000004267475153, 3.506005]
  #21 objects/buildingsets/human/lowtech/bravo/int/decal/roomsm_b_signage_ext_floor_dec_c.cgf
    [-3.2006050013055831E-07, -0.5000002133736553, 0, -19.36623899999995]
    [0.5000002133736553, -3.2006050013055831E-07, 0, 22.499547000000007]
    [0, 0, 0.50000021337375766, 3.6349999999999998]
  #22 objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_corner_2m_a.cgf
    [-6.4012100026111661E-07, -1.0000004267473106, 0, 16.874862000000121]
    [1.0000004267473106, -6.4012100026111661E-07, 0, -4.562958999999978]
    [0, 0, 1.0000004267475153, 3.5099999999999998]
  #23 objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_corner_2m_a.cgf
    [-1, 0, 0, 16.874862000000121]
    [0, -1, 0, -10.500458999999978]
    [0, 0, 1, 3.5099999999999998]
  #24 objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_corner_out_1m_a.cgf
    [-6.4012100026111661E-07, -1.0000004267473106, 0, 16.874862000000121]
    [1.0000004267473106, -6.4012100026111661E-07, 0, 11.249547000000007]
    [0, 0, 1.0000004267475153, 3.5099999999999998]
  #25 objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_corner_2m_a.cgf
    [-6.4012100026111661E-07, -1.0000004267473106, 0, 45.874858000000131]
    [1.0000004267473106, -6.4012100026111661E-07, 0, 21.499546000000009]
    [0, 0, 1.0000004267475153, 3.506005]
  #26 objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_4m_a.cgf
    [-1, 0, 0, 14.874862000000121]
    [0, -1, 0, -20.500456999999983]
    [0, 0, 1, 3.5099999999999998]
  #27 objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_05m_a.cgf
    [-6.4012100026111661E-07, -1.0000004267473106, 0, 16.874862000000121]
    [1.0000004267473106, -6.4012100026111661E-07, 0, 21.249543000000017]
    [0, 0, 1.0000004267475153, 3.5099999999999998]
  #28 objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_4m_a.cgf
    [-1, 0, 0, 14.874862000000121]
    [0, -1, 0, 23.499543000000017]
    [0, 0, 1, 3.5099999999999998]
  #29 objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_corner_2m_a.cgf
    [-1, 0, 0, 16.874862000000121]
    [0, -1, 0, 13.562041000000022]
    [0, 0, 1, 3.5099999999999998]
  #30 objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_4m_a.cgf
    [-1, 0, 0, 32.874859999999899]
    [0, -1, 0, 35.99953000000005]
    [0, 0, 1, 3.0100150000000001]
  #31 objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_corner_2m_a.cgf
    [-1, 0, 0, 16.874862000000121]
    [0, -1, 0, -20.500458999999978]
    [0, 0, 1, 3.5099999999999998]
  #32 objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_05m_a.cgf
    [-6.4012100026111661E-07, -1.0000004267473106, 0, 16.874862000000121]
    [1.0000004267473106, -6.4012100026111661E-07, 0, -12.750456999999983]
    [0, 0, 1.0000004267475153, 3.5099999999999998]
  #33 objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_corner_2m_a.cgf
    [-6.4012100026111661E-07, -1.0000004267473106, 0, 16.874862000000121]
    [1.0000004267473106, -6.4012100026111661E-07, 0, 29.437041000000022]
    [0, 0, 1.0000004267475153, 3.5099999999999998]
  #34 objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_4m_a.cgf
    [-1, 0, 0, 14.874862000000121]
    [0, -1, 0, 19.749543000000017]
    [0, 0, 1, 3.5099999999999998]
  #35 objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_4m_a.cgf
    [-1, 0, 0, 14.874862000000121]
    [0, -1, 0, -14.250456999999983]
    [0, 0, 1, 3.5099999999999998]
  #36 objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_corner_out_1m_a.cgf
    [1, 0, 0, 16.874862000000121]
    [0, 1, 0, -2.3754529999999932]
    [0, 0, 1, 3.5099999999999998]
  #37 objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_corner_2m_a.cgf
    [-1, 0, 0, 45.874856999999793]
    [0, -1, 0, 29.999546000000009]
    [0, 0, 1, 3.506005]
  #38 objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_corner_2m_a.cgf
    [-6.4012100026111661E-07, -1.0000004267473106, 0, 16.874862000000121]
    [1.0000004267473106, -6.4012100026111661E-07, 0, -14.562958999999978]
    [0, 0, 1.0000004267475153, 3.5099999999999998]
  #39 objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_4m_a.cgf
    [-1, 0, 0, 14.874862000000121]
    [0, -1, 0, -10.500456999999983]
    [0, 0, 1, 3.5099999999999998]
  #40 objects/buildingsets/human/lowtech/bravo/int/decal/roomsm_b_signage_ext_floor_dec_c.cgf
    [-3.2006050013055831E-07, -0.5000002133736553, 0, -19.36623899999995]
    [0.5000002133736553, -3.2006050013055831E-07, 0, -13.500452999999993]
    [0, 0, 0.50000021337375766, 3.6349999999999998]
  #41 objects/buildingsets/human/lowtech/bravo/ext/pipe/ext_pipe_corner_02x02x02_a.cgf
    [-6.4012127298672393E-07, -0, -1.000000853494462, 4.4998599999998987]
    [0, -1.0000008534946672, 0, -0.00045299999999315332]
    [-1.000000853494462, 0, 6.401212726536567E-07, 17.75]
  #42 objects/buildingsets/human/lowtech/bravo/ext/pipe/ext_pipe_corner_02x02x02_a.cgf
    [-6.4012127298672393E-07, -0, -1.000000853494462, -10.500140000000101]
    [0, -1.0000008534946672, 0, -0.00045299999999315332]
    [-1.000000853494462, 0, 6.401212726536567E-07, 17.75]
  #43 objects/buildingsets/human/lowtech/prop/light/light_ceiling_bracket_2_b.cgf
    [-6.4012127298672393E-07, 0, 1.000000853494462, -18.816379999999981]
    [0, -1.0000008534946672, 0, 16.478800999999976]
    [1.000000853494462, 0, 6.401212726536567E-07, 13.04621]
  #44 objects/buildingsets/human/lowtech/prop/light/light_ceiling_bracket_2_b.cgf
    [-6.4012127298672393E-07, 0, 1.000000853494462, -18.816381000000092]
    [0, -1.0000008534946672, 0, 28.327369999999974]
    [1.000000853494462, 0, 6.401212726536567E-07, 13.04621]
  #45 objects/buildingsets/human/lowtech/prop/light/light_ceiling_bracket_2_b.cgf
    [-6.4012127298672393E-07, 0, 1.000000853494462, -18.816381000000092]
    [0, -1.0000008534946672, 0, -7.3760240000000294]
    [1.000000853494462, 0, 6.401212726536567E-07, 13.04621]
  #46 objects/buildingsets/human/lowtech/prop/light/light_ceiling_bracket_2_b.cgf
    [-6.4012127298672393E-07, 0, 1.000000853494462, -18.816379999999981]
    [0, -1.0000008534946672, 0, 24.702368999999976]
    [1.000000853494462, 0, 6.401212726536567E-07, 13.04621]
  #47 objects/buildingsets/human/lowtech/prop/light/light_ceiling_bracket_2_b.cgf
    [-6.4012127298672393E-07, 0, 1.000000853494462, -18.816381000000092]
    [0, -1.0000008534946672, 0, -15.59959200000003]
    [1.000000853494462, 0, 6.401212726536567E-07, 13.04621]
  #48 objects/buildingsets/human/lowtech/prop/light/light_hung_4_box_fs_a.cgf
    [-1.280243221456148E-06, 2.0000027608440676, 0, -19.316381000000092]
    [-2.0000027608440676, -1.280243221456148E-06, -0, 28.514869999999974]
    [-0, 0, 2.0000027608444775, 13.17121]
  #49 objects/buildingsets/human/lowtech/prop/light/light_hung_4_box_a.cgf
    [3.3387923039795367E-06, -1.4999996864430527, 0, 19.481929000000036]
    [1.4999996864430527, 3.3387923039795367E-06, 0, 4.701787999999965]
    [0, 0, 1.4999996864467686, 15.382088]
  #50 objects/buildingsets/human/lowtech/prop/light/light_hung_4_box_fs_a.cgf
    [-1.2802439845398447E-06, 2.000003952937472, 0, -19.316381000000092]
    [-2.000003952937472, -1.2802439845398447E-06, -0, -7.1885240000000294]
    [-0, 0, 2.0000039529378819, 13.17121]
  #51 objects/buildingsets/human/lowtech/prop/light/light_ceiling_bracket_2_b.cgf
    [-6.4012127298672393E-07, 0, 1.000000853494462, -18.816381000000092]
    [0, -1.0000008534946672, 0, 20.103801999999973]
    [1.000000853494462, 0, 6.401212726536567E-07, 13.04621]
  #52 objects/buildingsets/human/lowtech/prop/light/light_ceiling_bracket_2_b.cgf
    [-6.4012100026111661E-07, -0, -1.0000004267473106, 12.815184000000045]
    [0, 1.0000004267475153, -0, -15.629304000000047]
    [1.0000004267473106, 0, -6.4012100026111661E-07, 9.026485000000001]
  #53 objects/buildingsets/human/lowtech/bravo/ext/pipe/addon/ext_pipe_addon_04x02x02_c.cgf
    [-6.4012127343081335E-07, -1.0000008534944618, 0, 4.4998599999998987]
    [-1.0000008534944618, 6.4012127298672371E-07, 0, -3.0004529999999932]
    [-0, 0, -1.0000008534946669, 17.75]
  #54 objects/buildingsets/human/lowtech/prop/light/light_hung_4_box_fs_a.cgf
    [-1.2802439845398447E-06, 2.000003952937472, 0, -19.316381000000092]
    [-2.000003952937472, -1.2802439845398447E-06, -0, -15.41209200000003]
    [-0, 0, 2.0000039529378819, 13.17121]
  #55 objects/buildingsets/human/lowtech/prop/light/light_hung_4_box_fs_a.cgf
    [-1.2802439845398447E-06, 2.000003952937472, 0, -19.316381000000092]
    [-2.000003952937472, -1.2802439845398447E-06, -0, 2.4295290000000023]
    [-0, 0, 2.0000039529378819, 13.17121]
  #56 objects/buildingsets/human/lowtech/prop/light/light_ceiling_bracket_2_b.cgf
    [-6.4012127298672393E-07, 0, 1.000000853494462, -18.816379999999981]
    [0, -1.0000008534946672, 0, -1.3829719999999952]
    [1.000000853494462, 0, 6.401212726536567E-07, 13.04621]
  #57 objects/buildingsets/human/lowtech/prop/light/light_ceiling_bracket_2_b.cgf
    [-6.4012127298672393E-07, 0, 1.000000853494462, -18.816379999999981]
    [0, -1.0000008534946672, 0, 6.8405970000000025]
    [1.000000853494462, 0, 6.401212726536567E-07, 13.04621]
  #58 objects/buildingsets/human/lowtech/prop/light/light_ceiling_bracket_2_b.cgf
    [-6.4012127298672393E-07, 0, 1.000000853494462, -18.816381000000092]
    [0, -1.0000008534946672, 0, 10.465598]
    [1.000000853494462, 0, 6.401212726536567E-07, 13.04621]
  #59 objects/buildingsets/human/lowtech/prop/light/light_ceiling_bracket_2_b.cgf
    [-8.9617007187921644E-07, -0, -1.4000016464884304, 18.856929000000036]
    [0, 1.4000016464887173, -0, 4.514287999999965]
    [1.4000016464884304, 0, -8.9617007187921644E-07, 15.132088]
  #60 objects/buildingsets/human/lowtech/prop/light/light_hung_4_box_fs_a.cgf
    [4.4517259023038199E-06, -2.0000008534903682, 0, 13.315184000000045]
    [2.0000008534903682, 4.4517259023038199E-06, 0, -19.441805000000045]
    [0, 0, 2.0000008534953224, 9.151485000000001]
  #61 objects/buildingsets/human/lowtech/prop/light/light_ceiling_bracket_2_b.cgf
    [-6.4012127298672393E-07, 0, 1.000000853494462, -18.816381000000092]
    [0, -1.0000008534946672, 0, 2.2420290000000023]
    [1.000000853494462, 0, 6.401212726536567E-07, 13.04621]
  #62 objects/buildingsets/human/lowtech/prop/light/light_hung_4_box_fs_a.cgf
    [4.4517259023038199E-06, -2.0000008534903682, 0, 13.315184000000045]
    [2.0000008534903682, 4.4517259023038199E-06, 0, 24.473777000000041]
    [0, 0, 2.0000008534953224, 9.151485000000001]
  #63 objects/buildingsets/human/lowtech/prop/light/light_hung_4_box_fs_a.cgf
    [4.4517259023038199E-06, -2.0000008534903682, 0, 13.315184000000045]
    [2.0000008534903682, 4.4517259023038199E-06, 0, 14.490350000000035]
    [0, 0, 2.0000008534953224, 9.151485000000001]
  #64 objects/buildingsets/human/lowtech/prop/light/light_ceiling_bracket_2_b.cgf
    [-6.4012100026111661E-07, -0, -1.0000004267473106, 12.815184000000045]
    [0, 1.0000004267475153, -0, -9.3012660000000551]
    [1.0000004267473106, 0, -6.4012100026111661E-07, 9.026485000000001]
  #65 objects/buildingsets/human/lowtech/prop/light/light_ceiling_bracket_2_b.cgf
    [-6.4012100026111661E-07, -0, -1.0000004267473106, 12.815184000000045]
    [0, 1.0000004267475153, -0, 18.302851000000032]
    [1.0000004267473106, 0, -6.4012100026111661E-07, 9.026485000000001]
  #66 objects/buildingsets/human/lowtech/prop/light/light_ceiling_bracket_2_b.cgf
    [-6.4012100026111661E-07, -0, -1.0000004267473106, 12.815184000000045]
    [0, 1.0000004267475153, -0, 14.677850000000035]
    [1.0000004267473106, 0, -6.4012100026111661E-07, 9.026485000000001]
  #67 objects/buildingsets/human/lowtech/prop/light/light_ceiling_bracket_2_b.cgf
    [-6.4012127298672393E-07, 0, 1.000000853494462, -18.816379999999981]
    [0, -1.0000008534946672, 0, -11.001025000000027]
    [1.000000853494462, 0, 6.401212726536567E-07, 13.04621]
  #68 objects/buildingsets/human/lowtech/bravo/int/theatresofwar/decal_hathor_number_2.cgf
    [-3.2006063671540673E-07, -0.500000426747231, 0, -19.375140000000101]
    [-0.500000426747231, 3.2006063649336196E-07, 0, -3.0004529999999932]
    [-0, 0, -0.50000042674733358, 11.875]
  #69 objects/buildingsets/human/lowtech/prop/light/light_ceiling_bracket_2_b.cgf
    [-6.4012100026111661E-07, -0, -1.0000004267473106, 12.815184000000045]
