# IncludedObjects
# Cgfs: 1077, Materials: 211, Palettes: 14, Placements: 11989

[CGFs]
      0: objects/buildingsets/human/lowtech/bravo/ext/concrete/concreteslab_ramp_fs_right.cgf
     65: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_corner_in_02x01x04_a.cgf
     66: objects/buildingsets/human/lowtech/bravo/ext/transit_tow/transit_track_station_straight_128_single_cap_fs.cgf
     67: objects/buildingsets/human/lowtech/bravo/ext/pipe/ext_pipe_straight_04x02x02_a.cgf
     68: objects/buildingsets/human/lowtech/bravo/ext/structure/structure_base_08x08x10_a.cgf
     69: objects/buildingsets/human/lowtech/bravo/int/railing/cover/railing_cover_straight_04x0025x0125_a.cgf
     70: objects/buildingsets/human/lowtech/bravo/ext/pipe/ext_pipe_junctiont_04x04x02_a.cgf
     71: objects/buildingsets/human/hightech/alpha/ext/landingpad/ext_landingpad_floor_straight_08x08x02_a.cgf
     72: objects/buildingsets/human/lowtech/bravo/int/railing/open/railing_open_stair_right_02x0025x01_a.cgf
     73: objects/buildingsets/human/lowtech/bravo/ext/walkway/ext_walkway_straight_04x04x0025_a.cgf
     74: objects/buildingsets/human/lowtech/bravo/ext/bridge_fs/crossroads_monorai_section_e.cgf
     75: objects/buildingsets/human/lowtech/bravo/ext/hero/fuel_storage_tank_a.cgf
     76: objects/buildingsets/human/lowtech/bravo/int/railing/closed/railing_closed_straight_04x0025x01125_c.cgf
     77: objects/buildingsets/human/lowtech/bravo/int/stair/stair_straight_04x02x01_a_fs.cgf
     78: objects/buildingsets/human/lowtech/bravo/ext/walkway/ext_walkway_edge_08x06x0025_a.cgf
     79: objects/buildingsets/human/lowtech/bravo/int/railing/closed/railing_closed_straight_04x0025x01125_b.cgf
     80: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_straight_24x01x04_a.cgf
     81: objects/buildingsets/human/lowtech/bravo/ext/walkway/ext_walkway_cornerin_04x04x0025_b.cgf
     82: objects/buildingsets/human/lowtech/bravo/int/railing/closed/railing_closed_straight_12x0025x01125_g.cgf
     83: objects/buildingsets/human/lowtech/bravo/int/railing/closed/railing_closed_straight_08x0025x01125_d.cgf
     84: objects/buildingsets/human/lowtech/bravo/ext/walkway/ext_walkway_end_02x04x0025_a.cgf
     85: objects/buildingsets/human/hightech/alpha/ext/landingpad/ext_landingpad_floor_center_32x32x02_b.cgf
     86: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_straight_12x01x08_a_missingpanels.cgf
     87: objects/buildingsets/human/lowtech/bravo/int/railing/closed/railing_closed_stair_right_04x0025x01_a.cgf
     88: objects/buildingsets/human/lowtech/bravo/int/railing/closed/railing_closed_straight_02x0025x01125_c.cgf
     89: objects/buildingsets/human/lowtech/bravo/int/railing/closed/railing_closed_cornerout_02x02x01125_b.cgf
     90: objects/buildingsets/human/hightech/alpha/ext/landingpad/ext_landingpad_floor_center_24x08x02_a.cgf
     91: objects/buildingsets/human/lowtech/bravo/ext/walkway/support/walkway_support_base_04x12x04_a.cgf
     92: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/roof/roomslg_b_roofedge_corner_4x4x025_a.cgf
     93: objects/buildingsets/human/lowtech/bravo/ext/walkway/ext_walkway_straight_02x04x0025_a.cgf
     94: objects/buildingsets/human/lowtech/prop/interactive/console/crate_pirate_1_closed_a.cgf
     95: objects/buildingsets/human/lowtech/bravo/int/walkway/walkway_straight_02x08x0025_a.cgf
     96: objects/buildingsets/human/station/alpha/location/crusader/2d/pad_decal_warning_strip_square_02x08_a.cgf
     97: objects/buildingsets/human/lowtech/prop/storage/tank/tank_fuel_1_caged_05x025x025_a.cgf
     98: objects/buildingsets/human/shop/alpha/shippart/dumpersdepot/prop/prop_crate_dumper_tarp_d.cgf
     99: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_corner_out_04x01x16_a.cgf
    100: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_straight_32x01x16_a.cgf
    101: objects/buildingsets/human/lowtech/bravo/int/walkway/walkway_straight_08x04x0025_b.cgf
    102: objects/buildingsets/human/lowtech/bravo/int/stair/stair_base_04x08x04_a.cgf
    103: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_pillar_02x01x08_a.cgf
    104: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_straight_04x01x02_b.cgf
    105: objects/buildingsets/human/lowtech/bravo/int/stair/stair_straight_04x04x02_c_fs.cgf
    106: objects/buildingsets/human/lowtech/bravo/int/railing/closed/railing_closed_stair_left_02x0025x01_a.cgf
    107: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_straight_12x01x16_a.cgf
    108: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_corner_out_06x06x16_b.cgf
    109: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_pillar_02x01x08_a_damaged.cgf
    110: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_corner_out_02x01x16_a.cgf
    111: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/roof/roomslg_b_roof_32x24x025_a.cgf
    112: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/roof/roomslg_b_roof_8x32x025_a.cgf
    113: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_straight_06x01x16_a.cgf
    114: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_straight_04x01x16_a.cgf
    115: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_corner_in_02x01x08_a.cgf
    116: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/roof/roomslg_b_roofedge_corner_6x6x025_a.cgf
    117: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_corner_out_06x06x16_a.cgf
    118: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/roof/roomslg_b_roof_8x16x025_a.cgf
    119: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_corner_in_02x01x16_a.cgf
    120: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_straight_02x01x16_a.cgf
    121: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_straight_24x01x16_a.cgf
    122: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_corner_out_06x06x08_b.cgf
    123: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_straight_04x01x12_b.cgf
    124: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_corner_out_04x01x08_a_missingpanels_01.cgf
    125: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_pillar_02x01x16_a.cgf
    126: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_straight_32x01x16_b.cgf
    127: objects/buildingsets/human/shop/alpha/shippart/dumpersdepot/prop/prop_crate_dumper_cluster_04.cgf
    128: objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_corner_02x02x02_a.cgf
    129: objects/buildingsets/human/lowtech/bravo/int/theatresofwar/decal_hathor_letterlarge_b.cgf
    130: objects/buildingsets/human/lowtech/bravo/int/pipe/pipe_straight_08x02x02_a.cgf
    131: objects/buildingsets/human/lowtech/alpha/ext/pipe/pipe_scaffolding_a.cgf
    132: objects/buildingsets/human/lowtech/prop/interactive/console/crate_pirate_cluster_03.cgf
    133: objects/buildingsets/human/lowtech/alpha/ext/prop/shipping_container_grey.cgf
    134: objects/buildingsets/human/lowtech/prop/interactive/console/crate_pirate_cluster_01.cgf
    135: objects/planet/flora/grass/rosemary_01/rosemary_01_b.cgf
    136: objects/buildingsets/human/lowtech/bravo/ext/concrete/fs_concrete_phase1_garageb.cgf
    137: objects/buildingsets/human/lowtech/prop/barrier/barrier_bollard_06x005x0125_a.cgf
    138: objects/buildingsets/human/lowtech/bravo/ext/concrete/fs_concrete_phase1_obja.cgf
    139: objects/buildingsets/human/lowtech/bravo/ext/concrete/concreteslab_ramp_08x08x01_a.cgf
    140: objects/buildingsets/human/lowtech/bravo/int/gantry/gantry_end_04x01x03_a.cgf
    141: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_garage_door_frame_16x01x08_a.cgf
    142: objects/buildingsets/human/universal/prop/storage/ammo-box/ammo-box_1_lid_05x025x025_a.cgf
    143: objects/buildingsets/human/universal/prop/storage/ammo-box/ammo-box_1_ballistic_1x05x025_a.cgf
    144: objects/buildingsets/human/universal/prop/storage/ammo-box/ammo-box_1_pallet_125x125x025_a.cgf
    145: objects/buildingsets/human/universal/prop/storage/ammo-box/ammo-box_1_lid_1x05x025_a.cgf
    146: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_straight_16x01x04_a.cgf
    147: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_corner_in_04x01x08_a.cgf
    148: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_straight_16x01x08_a.cgf
    149: objects/facility/chemline/addons/gen_ladder_1mx12m_a_fs.cgf
    150: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_straight_28x01x08_a.cgf
    151: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_straight_02x01x16_b.cgf
    152: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_corner_in_04x01x08_a_missingpanels_01.cgf
    153: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_straight_12x01x04_a.cgf
    154: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_straight_12x01x08_a.cgf
    155: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_straight_06x01x04_a.cgf
    156: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_straight_24x01x08_a.cgf
    157: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_straight_32x01x08_a.cgf
    158: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_straight_24x01x04_b.cgf
    159: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_corner_out_02x01x04_a.cgf
    160: objects/buildingsets/human/lowtech/bravo/ext/walkway/support/walkway_support_mid_04x04x04_a.cgf
    161: objects/buildingsets/human/lowtech/bravo/int/railing/open/railing_open_stair_right_08x0025x04_a.cgf
    162: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_straight_04x01x16_b.cgf
    163: objects/buildingsets/human/lowtech/bravo/int/railing/closed/railing_closed_stair_right_08x0025x01_a.cgf
    164: objects/buildingsets/human/lowtech/bravo/ext/walkway/support/walkway_support_base_04x08x04_a.cgf
    165: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_pillar_02x01x16_b.cgf
    166: objects/buildingsets/human/lowtech/bravo/ext/walkway/support/walkway_support_base_04x04x04_a.cgf
    167: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_pillar_02x01x16_b_damaged.cgf
    168: objects/buildingsets/human/lowtech/bravo/int/railing/closed/railing_closed_stair_left_08x0025x01_a.cgf
    169: objects/buildingsets/human/lowtech/bravo/int/railing/closed/railing_closed_stair_right_02x0025x01_a.cgf
    170: objects/buildingsets/human/lowtech/bravo/int/railing/open/railing_open_straight_04x0025x01125_b.cgf
    171: objects/buildingsets/human/lowtech/bravo/int/railing/open/railing_open_stair_left_08x0025x04_a.cgf
    172: objects/buildingsets/human/lowtech/bravo/int/railing/open/railing_open_cornerout_04x04x01125_b.cgf
    173: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/fs_rebar_damage_decal_02.cgf
    174: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/fs_rebar_damage_decal_04.cgf
    175: objects/buildingsets/human/lowtech/bravo/ext/pipe/ext_pipe_straight_08x02x02_a.cgf
    176: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/fs_rebar_damage_decal_06.cgf
    177: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/fs_rebar_damage_decal_03.cgf
    178: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/fs_rebar_damage_decal_01.cgf
    179: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/fs_rebar_damage_decal_09.cgf
    180: objects/spaceships/ships/aegs/javelin/interior/engine_room/er_add_cable_tray_4m_a.cgf
    181: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/fs_wallpanel_debris_006.cgf
    182: objects/default/primitive_cube.cgf
    183: objects/buildingsets/human/lowtech/prop/barrier/barrier_bollard_02x005x0125_a.cgf
    184: objects/buildingsets/human/lowtech/bravo/int/decal/roomsm_b_signage_ext_floor_dec_c.cgf
    185: objects/buildingsets/human/lowtech/bravo/ext/pipe/ext_pipe_junctiont_08x08x02_a.cgf
    186: objects/buildingsets/human/lowtech/bravo/int/hero/cable_coil_bracket_thick.cgf
    187: objects/buildingsets/human/lowtech/bravo/ext/pipe/addon/ext_pipe_addon_04x02x02_c.cgf
    188: objects/buildingsets/human/lowtech/bravo/int/walkway/addon/walkway_addon_railing_panel_b.cgf
    189: objects/buildingsets/human/lowtech/prop/barrier/barrier_bollard_32x005x0125_a.cgf
    190: objects/buildingsets/human/lowtech/bravo/ext/railing/open/ext_railing_open_straight_03x0025x01125_a.cgf
    191: objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_corner_out_1m_a.cgf
    192: objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_corner_2m_a.cgf
    193: objects/buildingsets/human/lowtech/bravo/int/roomsm/floor/roomsm_floor_straight_02x02x0025_a.cgf
    194: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_straight_04x01x02_a.cgf
    195: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_straight_02x01x08_b.cgf
    196: objects/buildingsets/human/lowtech/bravo/int/walkway/walkway_straight_02x04x0025_d.cgf
    197: objects/buildingsets/human/lowtech/bravo/ext/pipe/ext_pipe_corner_02x02x02_a.cgf
    198: objects/buildingsets/human/lowtech/bravo/int/walkway/walkway_straight_24x08x0025_a.cgf
    199: objects/buildingsets/human/lowtech/bravo/int/stair/stair_straight_08x04x02_b.cgf
    200: objects/buildingsets/human/hightech/alpha/ext/landingpad/ext_landingpad_wall_cornerin_02x02x06_a.cgf
    201: objects/buildingsets/human/lowtech/bravo/int/stair/stair_straight_32x04x02_b.cgf
    202: objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_2m_a.cgf
    203: objects/buildingsets/human/hightech/alpha/ext/landingpad/ext_landingpad_decal_landingzone_a.cgf
    204: objects/buildingsets/human/lowtech/bravo/ext/pipe/ext_pipe_straight_02x02x02_a.cgf
    205: objects/buildingsets/human/lowtech/bravo/ext/decal/floor/ext_decal_floor_corner_5m_a.cgf
    206: objects/buildingsets/human/hightech/delta/ext/landingpad_b/floor/concreteslab_ramp_08x08x01_a.cgf
    207: objects/buildingsets/human/hightech/alpha/ext/landingpad/ext_landingpad_floor_center_40x08x02_a.cgf
    208: objects/buildingsets/human/lowtech/bravo/int/roomsm/wall/roomsm_wall_straight_door_base_04x01x04_a.cgf
    209: objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_05m_a.cgf
    210: objects/buildingsets/human/lowtech/bravo/int/roomsm/floor/roomsm_floor_straight_01x04x0025_b.cgf
    211: objects/buildingsets/human/hightech/alpha/ext/landingpad/ext_landingpad_floor_cornerout_08x08x02_a.cgf
    212: objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_2m_d.cgf
    213: objects/buildingsets/human/lowtech/bravo/ext/decal/floor/ext_decal_floor_straight_4m_a.cgf
    214: objects/buildingsets/human/lowtech/bravo/int/stair/stair_straight_16x04x02_b.cgf
    215: objects/buildingsets/human/lowtech/bravo/ext/decal/floor/ext_decal_floor_corner_5m_b.cgf
    216: objects/buildingsets/human/hightech/alpha/ext/landingpad/ext_landingpad_wall_cornerout_08x08x06_a.cgf
    217: objects/buildingsets/human/hightech/alpha/ext/landingpad/ext_landingpad_floor_center_08x04x02_a.cgf
    218: objects/buildingsets/human/hightech/alpha/ext/landingpad/ext_landingpad_floor_straight_04x08x02_a_alt_fs.cgf
    219: objects/buildingsets/human/lowtech/bravo/int/decal/roomsm_b_signage_ext_floor_dec_b.cgf
    220: objects/buildingsets/human/lowtech/bravo/int/railing/closed/railing_closed_stair_left_04x0025x01_a.cgf
    221: objects/buildingsets/human/lowtech/bravo/int/decal/roomsm_b_signage_ext_floor_dec_d.cgf
    222: objects/buildingsets/human/lowtech/prop/maintenance/trolley/trolley_mobile_1_a.cgf
    223: objects/buildingsets/human/lowtech/bravo/int/stair/stair_base_04x04x02_a.cgf
    224: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/fs_wallpanel_debris_003.cgf
    225: objects/buildingsets/human/lowtech/alpha/ext/prop/trash_pile_a.cgf
    226: objects/buildingsets/human/lowtech/alpha/ext/prop/trash_deposit_a.cgf
    227: objects/buildingsets/human/lowtech/bravo/int/stair/stair_straight_04x04x02_b.cgf
    228: objects/buildingsets/human/lowtech/bravo/int/roomsm/floor/roomsm_floor_junctionx_04x04x0025_a.cgf
    229: objects/buildingsets/human/lowtech/bravo/int/roomsm/wall/wall_fs/roomsm_wall_straight_04x01x04_f.cgf
    230: objects/buildingsets/human/lowtech/bravo/int/railing/closed/railing_closed_straight_04x0025x01125_a.cgf
    231: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/fs_wallpanel_debris_01.cgf
    232: objects/buildingsets/human/lowtech/bravo/int/walkway/walkway_cornerin_04x04x0025_d.cgf
    233: objects/buildingsets/human/lowtech/bravo/int/railing/closed/railing_closed_straight_01x0025x01125_b.cgf
    234: objects/buildingsets/human/lowtech/bravo/int/walkway/walkway_center_04x04x0025_a.cgf
    235: objects/buildingsets/human/lowtech/bravo/int/stair/stair_straight_04x08x04_a_fs.cgf
    236: objects/buildingsets/human/lowtech/bravo/int/railing/closed/railing_closed_straight_02x0025x01125_a.cgf
    237: objects/buildingsets/human/lowtech/bravo/int/stair/stair_straight_04x04x02_c.cgf
    238: objects/buildingsets/human/lowtech/bravo/decal/line/decal_line_caution_yellow_04x0025x001_a.cgf
    239: objects/fps_weapons/grenades/behr/mk4/gren_frag_behr_mk4_25_25_25_b.cgf
    240: objects/buildingsets/human/lowtech/bravo/decal/line/decal_line_caution_yellow_04x0025x001_b.cgf
    241: objects/buildingsets/human/shop/alpha/shippart/dumpersdepot/prop/prop_crate_dumper_tarp_a.cgf
    242: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/wall/roomslg_b_wall_straight_02x01x04_b.cgf
    243: objects/buildingsets/human/lowtech/prop/storage/crate/crate_dry_2_0125x0125x0125_a.cgf
    244: objects/buildingsets/human/lowtech/bravo/int/decal/roomsm_b_signage_exterior_entrance_b.cgf
    245: objects/buildingsets/human/shop/alpha/shippart/dumpersdepot/prop/prop_dumper_cable_straight_b.cgf
    246: objects/buildingsets/human/shop/alpha/shippart/dumpersdepot/prop/prop_crate_dumper_cluster_05.cgf
    247: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/roof/roomslg_b_roof_16x20x025_a.cgf
    248: objects/buildingsets/human/lowtech/bravo/ext/pipe/ext_pipe_bracket_04x02x02_c.cgf
    249: objects/buildingsets/human/lowtech/bravo/int/theatresofwar/decal_hathor_word_cargo.cgf
    250: objects/buildingsets/human/lowtech/bravo/ext/roomslg_b/roof/roomslg_b_roofedge_straight_4x2x025_a.cgf
    251: objects/buildingsets/human/lowtech/bravo/ext/module/module_solarpanel_doubled_fs_b.cgf
    252: objects/buildingsets/human/lowtech/bravo/prop/fan/fan_a_fs.cgf
    253: objects/buildingsets/human/lowtech/bravo/int/walkway/walkway_straight_02x02x0025_a.cgf
    254: objects/buildingsets/human/lowtech/bravo/int/cable/cable_straight_box_a.cgf
